Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.13-210.89.164.90-50221-7777-6,192.168.0.13,50221,210.89.164.90,7777,6,25/07/2019 02:25:23 PM,22858413,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08749513800455,22858413.0,0.0,22858413.0,22858413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.043747569002275,0.043747569002275,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,54496,0,0,0.0,0.0,0.0,0.0,22858413.0,0.0,22858413.0,22858413.0,1
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,25/07/2019 02:24:43 PM,119305979,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259836097568924,3976865.966666667,7825567.225445893,29274921.0,434.0,119180023.0,4109655.965517242,7929611.546281523,29274921.0,434.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2514542879699264,0.0083818095989975,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,30,0,1,0,-1,-1,0,0,3269291.2,3640307.1515558544,9300361.0,125956.0,17159920.5,9254101.052271966,29274921.0,5069341.0,0
192.168.0.19-104.76.85.130-3398-443-6,192.168.0.19,3398,104.76.85.130,443,6,25/07/2019 02:26:37 PM,58960522,247,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206204280213123,238706.5668016193,761532.1650628871,9794671.0,170.0,58550911.0,238011.8333333333,763006.292520457,9794671.0,170.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6140,20,4.189243779083231,0.0169605011298916,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,247,0,1,0,-1,256,0,0,46723138.0,0.0,46723138.0,46723138.0,9794671.0,0.0,9794671.0,9794671.0,0
192.168.0.24-223.39.118.149-49238-443-6,192.168.0.24,49238,223.39.118.149,443,6,25/07/2019 02:24:15 PM,369729,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.409367401529228,369729.0,0.0,369729.0,369729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2.704683700764614,2.704683700764614,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,262,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.19-37.252.244.142-6175-443-6,192.168.0.19,6175,37.252.244.142,443,6,25/07/2019 02:25:57 PM,8879,4,1,103.0,0.0,37.0,0.0,25.75,17.576025337563287,0.0,0.0,0.0,0.0,11600.40545106431,563.1264782070053,2219.75,2719.483575362548,6217.0,158.0,2662.0,887.3333333333333,664.3653613286392,1458.0,158.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,32,450.50118256560427,112.62529564140108,0.0,37.0,17.166666666666664,19.030676989184244,362.1666666666666,0,1,0,0,0,0,0,0,0.0,20.6,25.75,0.0,0,0,0,0,0,0,4,103,1,0,-1,64240,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,25/07/2019 02:22:59 PM,90234111,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105633866110788,5013006.166666666,11507869.204049945,30033039.0,148.0,90233770.0,5307868.823529411,11791742.480587153,30033039.0,148.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1994811031052325,0.0110822835058462,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,18,0,1,0,-1,-1,0,0,19687.666666666664,20967.78300949658,42787.0,1856.0,30020307.33333333,18023.534845677008,30033039.0,29999684.0,0
192.168.0.13-210.89.164.90-36825-7777-6,192.168.0.13,36825,210.89.164.90,7777,6,25/07/2019 02:25:54 PM,9540980,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096220723657318,9540980.0,0.0,9540980.0,9540980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.1048110361828659,0.1048110361828659,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,40995,0,0,0.0,0.0,0.0,0.0,9540980.0,0.0,9540980.0,9540980.0,1
192.168.0.24-223.39.118.149-38294-443-6,192.168.0.24,38294,223.39.118.149,443,6,25/07/2019 02:24:16 PM,197195,6,9,1560.0,512.0,597.0,0.0,260.0,269.4060132959174,330.0,0.0,56.888888888888886,113.00823470487056,10507.36580542103,76.06683739445727,14085.357142857143,30851.20803670702,113710.0,75.0,181077.0,36215.4,68269.493632222,158304.0,3215.0,197195.0,24649.375,41892.66216325957,119146.0,75.0,0,0,0,0,192,304,30.426734957782905,45.640102436674354,0.0,597.0,129.5,205.1776466057321,42097.86666666668,0,1,0,0,0,0,0,0,1.0,138.13333333333333,260.0,56.888888888888886,0,0,0,0,0,0,6,1560,9,512,-1,33,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.13-210.89.164.90-1052-7777-6,192.168.0.13,1052,210.89.164.90,7777,6,25/07/2019 02:25:32 PM,28413159,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703899203886481,28413159.0,0.0,28413159.0,28413159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.035194960194324,0.035194960194324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,30407,0,0,0.0,0.0,0.0,0.0,28413159.0,0.0,28413159.0,28413159.0,1
192.168.0.24-223.39.123.193-45462-8100-6,223.39.123.193,8100,192.168.0.24,45462,6,25/07/2019 02:26:50 PM,5890,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.5585738539898,5890.0,0.0,5890.0,5890.0,0.0,0.0,0.0,0.0,0.0,5890.0,5890.0,0.0,5890.0,5890.0,0,0,0,0,0,40,0.0,339.5585738539898,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16813,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
